,word,part
10994,movement,NN
11008,leadership,NN
11014,rule,NN
11015,charter,NN
11017,favor,NN
11022,league,NN
11023,charter,NN
11026,opposition,NN
11042,meaning,NN
11046,rule,NN
11047,charter,NN
11052,factor,NN
11086,tax,NN
11087,increase,NN
11092,consent,NN
11100,provision,NN
11106,charter,NN
11110,town,NN
11117,sewer,NN
11118,system,NN
11120,Action,NN
11124,ordinance,NN
11131,minor,NN
11132,traffic,NN
11140,police,NN
11141,station,NN
11152,meeting,NN
11154,Council,NN
11155,president,NN
11164,council,NN
11176,ordinance,NN
11181,session,NN
11188,town,NN
11195,ordinance,NN
11201,enforcement,NN
11215,advantage,NN
11219,legislation,NN
11233,disposition,NN
11236,police,NN
11246,court,NN
11253,offense,NN
11265,R-Bergen,NN
11268,night,NN
11272,value,NN
11277,campaign,NN
11278,issue,NN
11280,remark,NN
11288,candidate,NN
11292,GOP,NN
11298,carcass,NN
11318,R-Warren,NN
11343,remark,NN
11356,cocktail,NN
11357,party,NN
11370,chorus,NN
11381,forum,NN
11399,intention,NN
11408,carcass,NN
11418,heart,NN
11423,lifeblood,NN
11452,state,NN
11466,man,NN
11475,president,NN
11487,leadership,NN
11493,statement,NN
11498,issue,NN
11501,primary,NN
11504,fall,NN
11505,campaign,NN
11511,man,NN
11514,degree,NN
11517,decency,NN
11528,secretary,NN
11530,labor,NN
11547,philosophy,NN
11553,adminstration,NN
11558,closeness,NN
11561,outcome,NN
11566,election,NN
11576,issue,NN
11589,attack,NN
11593,president,NN
11604,campaign,NN
11613,primary,NN
11618,state,NN
11631,campaign,NN
11635,audience,NN
11637,night,NN
11643,applause,NN
11650,remark,NN
11656,merit,NN
11661,primary,NN
11674,campaign,NN
11676,State,NN
11677,aid,NN
11682,continuance,NN
11684,railroad,NN
11685,passenger,NN
11686,service,NN
11692,surplus,NN
11709,industry,NN
11717,rate,NN
11719,unemployment,NN
11722,state,NN
11727,administration,NN
11737,blame,NN
11746,year,NN
11753,plant,NN
11757,industry,NN
11763,state,NN
11767,tax,NN
11768,reform,NN
11776,favor,NN
11781,state,NN
11782,income,NN
11783,tax,NN
11786,time,NN
11805,speech,NN
11808,audience,NN
11823,centralization,NN
11825,government,NN
11835,aid,NN
11840,school,NN
11842,transportation,NN
11849,help,NN
11855,centralization,NN
11870,state,NN
11877,question,NN
11887,estate,NN
11889,motor,NN
11909,tax,NN
11910,issue,NN
11921,statement,NN
11944,reference,NN
11948,carcass,NN
11958,leadership,NN
11961,insult,NN
11964,man,NN
11970,victory,NN
11974,war,NN
11977,history,NN
11981,man,NN
11992,president,NN
12003,symbol,NN
12006,world,NN
12027,position,NN
12030,life,NN
12035,judgment,NN
12038,taste,NN
12044,statement,NN
12049,origin,NN
12052,desire,NN
12057,candidate,NN
12063,name,NN
12068,man,NN
12070,world,NN
12071,stature,NN
12080,discredit,NN
12091,R-Cape,NN
12103,GOP,NN
12108,nomination,NN
12112,state,NN
12113,campaign,NN
12114,chairman,NN
12121,meeting,NN
12135,campaign,NN
12143,gathering,NN
12151,level,NN
12155,state,NN
12165,nominee,NN
12169,majority,NN
12172,candidate,NN
12182,announcement,NN
12187,Aj,NN
12196,time,NN
12204,giveaway,NN
12210,effort,NN
12216,candidate,NN
12236,campaign,NN
12238,effort,NN
12245,image,NN
12248,unity,NN
12249,candidate,NN
12262,effort,NN
12271,glow,NN
12275,candidacy,NN
12278,year,NN
12291,appointment,NN
12305,state,NN
12306,chairman,NN
12318,president,NN
12329,county,NN
12330,committeewoman,NN
12341,candidate,NN
12346,nomination,NN
12352,end,NN
12354,paper,NN
12361,state,NN
12368,proposal,NN
12374,part,NN
12377,program,NN
12379,election,NN
12384,democracy,NN
12392,lip,NN
12393,service,NN
12394,word,NN
12402,law,NN
12405,state,NN
12407,aid,NN
12410,purchase,NN
12420,loan,NN
12424,period,NN
12426,interest,NN
12428,charge,NN
12438,use,NN
12444,state,NN
12456,legislation,NN
12460,rule,NN
12470,interest,NN
12472,election,NN
12475,county,NN
12479,candidacy,NN
12492,nomination,NN
12494,sheriff,NN
12509,public,NN
12510,safety,NN
12511,commissioner,NN
12516,lawyer,NN
12519,FBI,NN
12520,man,NN
12527,candidate,NN
12535,vacancy,NN
12539,resignation,NN
12546,member,NN
12557,experience,NN
12560,safety,NN
12561,commissioner,NN
12573,office,NN
12575,sheriff,NN
12581,man,NN
12583,law,NN
12584,enforcement,NN
12585,experience,NN
12593,lawyer,NN
12599,description,NN
12608,state,NN
12609,fire,NN
12610,warden,NN
12626,service,NN
12629,citation,NN
12638,supervision,NN
12641,reduction,NN
12644,number,NN
12646,forest,NN
12650,state,NN
12655,department,NN
12660,division,NN
12661,fire,NN
12662,warden,NN
12664,graduation,NN
12674,degree,NN
12676,forestry,NN
12678,employment,NN
12681,lumber,NN
12691,state,NN
12692,warden,NN
12694,chief,NN
12703,supervision,NN
12706,state,NN
12708,agency,NN
12715,fire,NN
12720,fleet,NN
12722,tractor,NN
12725,tractor,NN
12728,fire,NN
12737,radio,NN
12738,system,NN
12742,control,NN
12743,station,NN
12751,district,NN
12752,fire,NN
12756,aid,NN
12757,training,NN
12759,section,NN
12771,fire,NN
12772,prevention,NN
12773,program,NN
12775,co-operation,NN
12795,debut,NN
12798,bid,NN
12803,nomination,NN
12806,night,NN
12809,pledge,NN
12817,corner,NN
12820,state,NN
12828,county,NN
12829,committee,NN
12833,meeting,NN
12848,election,NN
12855,man,NN
12859,kind,NN
12861,governor,NN
12881,test,NN
12896,time,NN
12904,attack,NN
12918,governor,NN
12930,primary,NN
12945,platform,NN
12953,side,NN
12956,mouth,NN
12965,side,NN
12973,truth,NN
12984,truth,NN
12988,candidate,NN
12990,party,NN
13007,attack,NN
13011,administration,NN
13020,record,NN
13040,partner,NN
13055,attraction,NN
13057,industry,NN
13060,stop,NN
13063,piracy,NN
13065,industry,NN
13073,fight,NN
13075,discrimination,NN
13077,business,NN
13079,industry,NN
13086,bloodstream,NN
13097,judge,NN
13107,state,NN
13114,administration,NN
13126,party,NN
13135,good,NN
13148,vote,NN
13151,primary,NN
13154,springboard,NN
13156,victory,NN
13169,plan,NN
13176,land,NN
13179,onrush,NN
13182,development,NN
13186,legislation,NN
13191,bond,NN
13192,issue,NN
13196,program,NN
13207,plan,NN
13213,purchase,NN
13216,land,NN
13219,state,NN
13234,fund,NN
13235,basis,NN
13245,plan,NN
13248,space,NN
13259,state,NN
13260,population,NN
13265,year,NN
13292,land,NN
13303,tax,NN
13319,matter,NN
13321,stand,NN
13344,primary,NN
13365,administration,NN
13375,nominee,NN
13394,year,NN
13412,week,NN
13417,primary,NN
13418,election,NN
13427,ivory,NN
13433,state,NN
13434,committee,NN
13442,state,NN
13443,committee,NN
13455,choice,NN
13463,presentation,NN
13483,committee,NN
13490,GOP,NN
13492,committeewoman,NN
13501,adoption,NN
13505,suffrage,NN
13506,amendment,NN
13512,term,NN
13516,committee,NN
13518,Resentment,NN
13524,district,NN
13528,county,NN
13541,term,NN
13557,time,NN
13558,reaction,NN
13567,party,NN
13572,plan,NN
13583,program,NN
13585,opportunity,NN
13591,fight,NN
13595,party,NN
13608,resentment,NN
13611,organization,NN
13617,plan,NN
13639,attempt,NN
13641,evidence,NN
13651,party,NN
13657,district,NN
13659,county,NN
13679,nomination,NN
13685,primary,NN
13693,question,NN
13701,confidence,NN
13705,rank,NN
13707,file,NN
13710,city,NN
13713,view,NN
13716,last-minute,NN
13727,ticket,NN
13731,weakness,NN
13734,performance,NN
13741,effort,NN
13748,primary,NN
13749,slate,NN
13755,telephone,NN
13766,leader,NN
13777,leader,NN
13788,attempt,NN
13792,touch,NN
13801,leader,NN
13807,record,NN
13818,good,NN
13821,party,NN
13824,night,NN
13834,home,NN
13837,discussion,NN
13840,situation,NN
13849,key,NN
13854,acceptance,NN
13863,struggle,NN
13871,week,NN
13882,assent,NN
13899,ticket,NN
13913,right,NN
13918,successor,NN
13965,candidate,NN
13987,candidate,NN
14012,speech,NN
14019,report,NN
14054,candidacy,NN
14074,wave,NN
14077,resentment,NN
14079,corruption,NN
14081,government,NN
14091,feeling,NN
14094,air,NN
14096,revulsion,NN
14098,politics,NN
14101,taxi,NN
14102,driver,NN
14105,visitor,NN
14108,airport,NN
14114,state,NN
14138,hand,NN
14145,scientist,NN
14149,growth,NN
14177,control,NN
14184,process,NN
14188,conspiracy,NN
14191,object,NN
14200,Corruption,NN
14205,development,NN
14208,city,NN
14210,state,NN
14217,locale,NN
14221,novel,NN
14236,spotlight,NN
14239,subject,NN
14242,succession,NN
14250,public,NN
14254,year,NN
14256,Graft,NN
14259,construction,NN
14269,state,NN
14276,election,NN
14283,attention,NN
14287,climate,NN
14291,state,NN
14294,reader,NN
14303,impression,NN
14306,chicanery,NN
14313,norm,NN
14317,life,NN
14319,Day,NN
14321,day,NN
14324,episode,NN
14329,state,NN
14343,beach,NN
14346,state,NN
14347,judge,NN
14350,waterfront,NN
14351,property,NN
14354,assistant,NN
14355,attorney,NN
14356,general,NN
14370,week,NN
14394,conflict,NN
14396,opposition,NN
14404,coalition,NN
14411,stand,NN
14413,opposition,NN
14418,bill,NN
14427,attempt,NN
14431,aid-to-education,NN
14432,bill,NN
14436,bill,NN
14463,action,NN
14467,return,NN
14496,floor,NN
14504,hospital,NN
14516,bill,NN
14522,opposition,NN
14525,coalition,NN
14535,leadership,NN
14545,week,NN
14549,measure,NN
14568,moderate-income,NN
14586,education,NN
14587,bill,NN
14615,controversy,NN
14640,bill,NN
14645,progress,NN
14648,bill,NN
14662,long-term,NN
14666,construction,NN
14671,private-school,NN
14675,science,NN
14679,mathematics,NN
14693,public-school,NN
14694,measure,NN
14697,defense,NN
14698,education,NN
14699,bill,NN
14730,official,NN
14733,corps,NN
14738,budget,NN
14745,approval,NN
14767,contract-negotiation,NN
14768,stage,NN
14773,director,NN
14785,interview,NN
14802,agriculture,NN
14804,community,NN
14805,development,NN
14824,church,NN
14830,development,NN
14834,question,NN
14844,confusion,NN
14846,church,NN
14848,state,NN
14859,number,NN
14875,example,NN
14878,month,NN
14883,missionary,NN
14891,hotel,NN
14892,bill,NN
14896,rate,NN
14906,hotel,NN
14907,owner,NN
14934,overseas,NN
14956,missionary,NN
14960,hotel,NN
14961,owner,NN
14966,thing,NN
14984,church-state,NN
14985,problem,NN
15005,requirement,NN
15007,separation,NN
15009,church,NN
15011,state,NN
15019,director,NN
15022,corps,NN
15032,group,NN
15038,interview,NN
15052,project,NN
15064,party,NN
15103,mood,NN
15107,banker,NN
15128,aid,NN
15139,bloc,NN
15149,assistance,NN
15164,aid,NN
15167,year,NN
15179,outlay,NN
15183,program,NN
15191,beginning,NN
15218,committee,NN
15226,population,NN
15231,distribution,NN
15247,source,NN
15259,role,NN
15262,staff,NN
15264,operation,NN
15271,effect,NN
15274,proposal,NN
15279,premium,NN
15281,population,NN
15285,strength,NN
15290,past,NN
15316,member,NN
15325,formula,NN
15328,staff,NN
15337,number,NN
15343,panel,NN
15351,report,NN
15354,report,NN
15362,work,NN
15365,question,NN
15368,organization,NN
15392,report,NN
15394,week,NN
15398,formula,NN
15422,officer,NN
15425,department,NN
15426,head,NN
15429,economist,NN
15435,member,NN
15439,post,NN
15446,population,NN
15459,member,NN
15462,population,NN
15469,post,NN
15479,cut-off,NN
15480,point,NN
15501,coalition,NN
15502,government,NN
15508,kingdom,NN
15511,decision,NN
15533,leader,NN
15545,bloc,NN
15551,head,NN
15566,joint,NN
15567,statement,NN
15581,session,NN
15585,conference,NN
15588,future,NN
15593,agreement,NN
15599,coalition,NN
15600,government,NN
15604,task,NN
15658,round,NN
15667,conference,NN
15670,pace,NN
15679,week,NN
15688,daughter,NN
15693,statement,NN
15699,luncheon,NN
15704,atmosphere,NN
15707,understanding,NN
15709,relaxation,NN
15722,agenda,NN
15749,agreement,NN
15766,statement,NN
15782,search,NN
15785,coalition,NN
15788,Appointment,NN
15798,promotion,NN
15799,manager,NN
15813,president,NN
15816,company,NN
15828,promotion,NN
15829,manager,NN
15835,company,NN
15843,commercial,NN
15844,artist,NN
15848,department,NN
15853,native,NN
15861,school,NN
15865,school,NN
15868,business,NN
15869,college,NN
15892,service,NN
15895,radio,NN
15896,school,NN
15908,service,NN
15916,work,NN
15923,firm,NN
15939,daughter,NN
15974,inaugural,NN
15975,parade,NN
15982,weather,NN
15987,day,NN
15998,thoroughfare,NN
16023,route,NN
16043,street,NN
16052,standpoint,NN
16058,viewpoint,NN
16067,view,NN
16070,avenue,NN
16087,course,NN
16100,address,NN
16104,world,NN
16109,walk,NN
16124,series,NN
16132,block,NN
16143,history,NN
16149,avenue,NN
16160,spring,NN
16190,election,NN
16194,right,NN
16204,time,NN
16211,avenue,NN
16229,building,NN
16245,department,NN
16247,justice,NN
16248,building,NN
16259,bureau,NN
16261,investigation,NN
16263,Street,NN
16264,car,NN
16269,center,NN
16287,vantage,NN
16301,square,NN
16322,hero,NN
16335,stand,NN
16360,part,NN
16363,parade,NN
16365,Division,NN
16369,parade,NN
16373,service,NN
16376,Division,NN
16408,order,NN
16411,admission,NN
16414,union,NN
16416,Division,NN
16430,division,NN
16445,division,NN
16457,Division,NN
16470,reserve,NN
16492,trust,NN
16525,scene,NN
16528,time,NN
16531,script,NN
16534,past,NN
16546,future,NN
16554,unpredictability,NN
16557,man,NN
16561,helm,NN
16564,state,NN
16565,government,NN
16570,leader,NN
16586,office,NN
16590,experience,NN
16593,administration,NN
16599,confusion,NN
16623,office,NN
16626,direction,NN
16629,administration,NN
16635,year,NN
16643,administration,NN
16664,headache,NN
16668,regime,NN
16675,stream,NN
16690,stage,NN
16694,quest,NN
16698,office,NN
16716,session,NN
16723,administration,NN
16726,scramble,NN
16735,time,NN
16748,re-enactment,NN
16755,honeymoon,NN
16763,session,NN
16771,session,NN
16780,year,NN
16784,decade,NN
16795,session,NN
16802,session,NN
16810,year,NN
16821,session,NN
16826,companionship,NN
16831,diem,NN
16852,pressure,NN
16855,issue,NN
16864,session,NN
16869,problem,NN
16884,seat,NN
16893,district,NN
16898,district,NN
16915,battle,NN
16920,test,NN
16923,power,NN
16941,party,NN
16954,president,NN
16969,election,NN
16976,party,NN
16983,party,NN
16989,wreck,NN
16996,effort,NN
16999,election,NN
17013,head,NN
17017,party,NN
17023,move,NN
17031,party,NN
17035,movement,NN
17039,loyalist,NN
17047,party,NN
17048,functionary,NN
17053,administration,NN
17055,party,NN
17056,patronage,NN
17070,solidarity,NN
17074,election,NN
17079,picture,NN
17085,US,NN
17100,ticket,NN
17106,status,NN
17127,party,NN
17128,ticket,NN
17135,patronage,NN
17151,administration,NN
17157,year,NN
17164,theme,NN
17166,peace,NN
17168,harmony,NN
17175,year,NN
17181,segregation,NN
17186,issue,NN
17192,way,NN
17197,issue,NN
17203,state,NN
17204,government,NN
17207,transition,NN
17209,segregation,NN
17216,progress,NN
17220,form,NN
17223,administration,NN
17224,proposal,NN
17228,state,NN
17230,tax,NN
17234,cent,NN
17238,cent,NN
17241,administration,NN
17246,tax,NN
17247,proposal,NN
17250,part,NN
17253,segregation,NN
17254,strategy,NN
17261,increase,NN
17267,grant,NN
17269,aid,NN
17270,program,NN
17274,tardiness,NN
17277,administration,NN
17281,dedication,NN
17288,tax,NN
17289,bill,NN
17297,shortage,NN
17299,cash,NN
17302,segregation,NN
17311,position,NN
17315,tax,NN
17319,factor,NN
17324,defeat,NN
17327,administration,NN
17338,grant-in-aid,NN
17339,program,NN
17342,effectiveness,NN
17345,governor,NN
17357,tax,NN
17358,bill,NN
17362,part,NN
17371,two-thirds,NN
17372,vote,NN
17375,tax,NN
17376,bill,NN
17381,reconsideration,NN
17395,tax,NN
17396,bill,NN
17403,transition,NN
17411,normalcy,NN
17438,integration,NN
17458,towel,NN
17473,battle,NN
17477,integration,NN
17483,sort,NN
17485,thing,NN
17500,notion,NN
17519,Passage,NN
17523,tax,NN
17524,measure,NN
17534,transition,NN
17551,battle,NN
17564,administration,NN
17569,battle,NN
17579,tax,NN
17580,measure,NN
17588,period,NN
17598,administration,NN
17609,leader,NN
17625,administration,NN
17637,grant-in-aid,NN
17638,program,NN
17643,conclusion,NN
17651,way,NN
17655,money,NN
17665,consonance,NN
17669,concern,NN
17672,administration,NN
17675,shortage,NN
17677,cash,NN
17684,problem,NN
17689,year,NN
17693,administration,NN
17701,tax,NN
17702,bill,NN
17707,tax,NN
17708,bill,NN
17717,spring,NN
17721,session,NN
17728,dilemma,NN
17732,constitution,NN
17734,introduction,NN
17737,tax,NN
17738,bill,NN
17742,session,NN
17745,administration,NN
17765,case,NN
17772,session,NN
17782,stab,NN
17789,tax,NN
17790,raiser,NN
17793,prospect,NN
17804,governor,NN
17823,approach,NN
17826,problem,NN
17844,administration,NN
17853,spring,NN
17854,session,NN
17857,state,NN
17861,might,NN
17877,pressure,NN
17890,tax,NN
17891,proposal,NN
17895,year,NN
17899,problem,NN
17911,charge,NN
17924,tax,NN
17925,bill,NN
17939,administration,NN
17948,year,NN
17952,house-cleaning,NN
17967,opportunity,NN
17988,repair,NN
17989,project,NN
17994,advantage,NN
17999,company,NN
18004,inside,NN
18005,track,NN
18009,city,NN
18015,loss,NN
18019,job,NN
18041,work,NN
18046,cost,NN
18049,bid,NN
18066,concern,NN
18074,project,NN
18085,charge,NN
18091,development,NN
18094,investigation,NN
18103,city,NN
18109,amount,NN
18113,performance,NN
18114,bond,NN
18117,contract,NN
18126,part,NN
18128,organization,NN
18133,project,NN
18136,signature,NN
18143,director,NN
18145,architecture,NN
18147,engineering,NN
18157,payment,NN
18160,work,NN
18163,project,NN
18176,contractor,NN
18192,period,NN
18195,disagreement,NN
18198,matter,NN
18201,announcement,NN
18204,city,NN
18208,recovery,NN
18211,performance,NN
18212,bond,NN
18222,press,NN
18223,conference,NN
18226,meeting,NN
18229,morning,NN
18237,city,NN
18240,PTC,NN
18247,engineering,NN
18248,firm,NN
18255,project,NN
18258,completion,NN
18266,company,NN
18283,reorganization,NN
18287,bankruptcy,NN
18288,law,NN
18295,concern,NN
18310,plan,NN
18312,reorganization,NN
18314,Business,NN
18320,city,NN
18324,investigation,NN
18340,suit,NN
18346,day,NN
18355,company,NN
18372,direction,NN
18375,city,NN
18381,bankruptcy,NN
18382,case,NN
18390,move,NN
18395,claim,NN
18403,position,NN
18406,contract,NN
18416,contract,NN
18420,failure,NN
18423,rehabilitation,NN
18424,work,NN
18426,expansion,NN
18431,track,NN
18434,contract,NN
18437,overhauling,NN
18443,city,NN
18446,work,NN
18470,concern,NN
18478,cost,NN
18483,joint,NN
18486,bid,NN
18508,joint,NN
18525,joint,NN
18528,decision,NN
18537,performance,NN
18538,bond,NN
18545,morning,NN
18546,press,NN
18547,conference,NN
18552,city,NN
18559,company,NN
18567,amount,NN
18573,report,NN
18586,amount,NN
18589,bond,NN
18604,headline,NN
18607,City,NN
18633,amount,NN
18640,president,NN
18643,PTC,NN
18648,meeting,NN
18652,transit,NN
18653,company,NN
18657,work,NN
18689,PTC,NN
18694,matter,NN
18716,boost,NN
18719,city,NN
18726,occupancy,NN
18737,percent,NN
18739,year,NN
18744,objection,NN
18759,license,NN
18760,fee,NN
18764,expense,NN
18768,year,NN
18777,testimony,NN
18781,hearing,NN
18784,bill,NN
18790,variety,NN
18796,city,NN
18811,remainder,NN
18818,year,NN
18823,ordinance,NN
18827,fee,NN
18839,room,NN
18842,cost,NN
18845,license,NN
18853,renewal,NN
18854,fee,NN
18856,$1,NN
18866,percent,NN
18877,city,NN
18882,house,NN
18884,hotel,NN
18886,apartment,NN
18887,house,NN
18896,year,NN
18899,increase,NN
18907,spokesman,NN
18917,behalf,NN
18919,association,NN
18923,apartment,NN
18927,proposal,NN
18930,dog,NN
18931,license,NN
18935,objection,NN
18948,ordinance,NN
18953,$1,NN
18965,dog,NN
18976,dog,NN
18986,animal,NN
18987,care,NN
18990,reply,NN
19001,city,NN
19026,animal,NN
19027,care,NN
19043,dog,NN
19049,dog,NN
19055,City,NN
19074,study,NN
19079,year,NN
19082,city,NN
19100,fee,NN
19101,schedule,NN
19124,jail,NN
19125,term,NN
19128,attorney,NN
19151,counsel,NN
19154,widow,NN
19157,man,NN
19165,car,NN
19174,court,NN
19190,defense,NN
19192,manslaughter,NN
19211,probation,NN
19219,time,NN
19226,day,NN
19229,sentence,NN
19235,warning,NN
19237,Victim,NN
19240,accident,NN
19249,widow,NN
19252,circulation,NN
19262,probation,NN
19281,purchase,NN
19283,land,NN
19290,project,NN
19293,commission,NN
19298,plan,NN
19302,traffic,NN
19308,project,NN
19324,acre,NN
19325,tract,NN
19330,tract,NN
19362,plan,NN
19366,row,NN
19369,garden,NN
19382,center,NN
19391,corporation,NN
19407,firm,NN
19411,builder,NN
19414,work,NN
19417,project,NN
19421,agreement,NN
19424,authority,NN
19429,tract,NN
19442,firm,NN
19447,area,NN
19455,part,NN
19458,project,NN
19464,plan,NN
19467,traffic,NN
19488,planner,NN
19496,plan,NN
19501,project,NN
19511,traffic,NN
19517,series,NN
19524,esplanade,NN
19531,center,NN
19536,length,NN
19539,project,NN
19542,esplanade,NN
19554,center,NN
19557,development,NN
19560,esplanade,NN
19563,pedestrian,NN
19569,project,NN
19583,president,NN
19588,local,NN
19602,bomb,NN
19605,car,NN
19612,work,NN
19624,figure,NN
19627,representation,NN
19628,dispute,NN
19631,fire,NN
19633,association,NN
19637,union,NN
19651,hospital,NN
19658,battalion,NN
19659,chief,NN
19668,model,NN
19669,automobile,NN
19675,driveway,NN
19678,home,NN
19686,car,NN
19696,ignition,NN
19702,flash,NN
19709,driveway,NN
19716,wife,NN
19735,house,NN
19739,boy,NN
19742,blast,NN
19747,bed,NN
19751,wall,NN
19758,explosion,NN
19761,hood,NN
19764,car,NN
19768,roof,NN
